URL,Version,Status,OIDs,Name,Title,Description,Used
http://example.org/fhir/CodeSystem/cibmtr-ancestry,0.1.11,draft,,CIBMTRAncestryCodeSystem,CIBMTR Ancestry CodeSystem,"A code system for CIBMTR ancestry information.",
